Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,
5457,08/16/2022 10:00:00,424031,4,580,E,ML,0.395,359,100,1854,0.0444,59.5,0,0,0,0,0.3,0.8,886,0.0535,65.4,790,0.0641,52.2,178,0.0158,62.5
5458,08/16/2022 11:00:00,424031,4,580,E,ML,0.395,359,100,1925,0.0457,61.3,0,0,0,0,0.3,0.7,930,0.0553,68.1,773,0.0629,52.5,222,0.019,63
5459,08/16/2022 12:00:00,424031,4,580,E,ML,0.395,356,100,2051,0.0476,61.4,0,0,0,0,0.2,0.7,976,0.0583,67.8,860,0.0687,53.6,215,0.016,63.6
5460,08/16/2022 13:00:00,424031,4,580,E,ML,0.395,359,100,2411,0.055,62.6,0,0,0,0,0.2,0.6,1127,0.0675,68.6,936,0.073,54.4,348,0.0246,64.8
5461,08/16/2022 14:00:00,424031,4,580,E,ML,0.395,360,100,3254,0.0715,62.2,0,0,0,0,0,0.3,1318,0.0763,66.2,1141,0.0798,60.5,795,0.0584,57.7
5462,08/16/2022 15:00:00,424031,4,580,E,ML,0.395,354,100,,0.0822,62.6,0,0,0,0,0,0.1,1477,0.0862,65.2,1220,0.0847,61,1107,0.0756,60.7
5463,08/16/2022 16:00:00,424031,4,580,E,ML,0.395,357,100,4144,0.0885,63.8,0,0,0,0,0,0.1,1609,0.0937,65.6,1364,0.0907,64.1,1171,0.0813,60.6
5464,08/16/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,3760,0.0778,65.4,0,0,0,0,0,0,1378,0.0786,66.6,1244,0.0797,65.9,1138,0.0751,63.3
5465,08/16/2022 18:00:00,424031,4,580,E,ML,0.395,360,100,3493,0.0729,65.2,0,0,0,0,0,0,1336,0.0758,67.4,1172,0.0774,65,985,0.0655,62.3
5466,08/16/2022 19:00:00,424031,4,580,E,ML,0.395,360,100,2087,0.0443,65.4,0,0,0,0,0,0,925,0.0544,67,822,0.0561,64.4,340,0.0224,63.6
5467,08/16/2022 20:00:00,424031,4,580,E,ML,0.395,357,100,1698,0.0374,63.3,0,0,0,0,0,0,754,0.0458,64.6,729,0.0521,61.7,215,0.0143,63.8
5468,08/16/2022 21:00:00,424031,4,580,E,ML,0.395,360,100,1077,0.0238,63.9,0,0,0,0,0,0,487,0.0294,65.2,456,0.0326,62.5,134,0.0094,63.1
5469,08/16/2022 22:00:00,424031,4,580,E,ML,0.395,358,100,847,0.0191,65.7,0,0,0,0,0,0,359,0.0213,68.4,405,0.029,64,83,0.0069,62.2
5470,08/16/2022 23:00:00,424031,4,580,E,ML,0.395,360,100,484,0.0116,66.8,0,0,0,0,0,0,198,0.0118,70.9,233,0.019,64.2,53,0.0042,62.5
5471,08/17/2022 00:00:00,424031,4,580,E,ML,0.395,357,100,267,0.007,68.8,0,0,0,0,0,0,104,0.0065,71.6,140,0.0122,67.7,23,0.0022,62.6
5472,08/17/2022 01:00:00,424031,4,580,E,ML,0.395,360,100,199,0.0057,67.9,0,0,0,0,0,0,65,0.004,71.7,109,0.0106,66.9,25,0.0025,62.5
5473,08/17/2022 02:00:00,424031,4,580,E,ML,0.395,360,100,1559,0.0437,64,0,0,0,0,0.1,0.4,62,0.004,71.6,102,0.011,67.6,1395,0.116,63.3
5474,08/17/2022 03:00:00,424031,4,580,E,ML,0.395,359,100,781,0.029,53.6,0,0,0.1,0.2,0.6,0.9,91,0.0054,71.8,110,0.0102,68,580,0.0713,48.2
5475,08/17/2022 04:00:00,424031,4,580,E,ML,0.395,357,100,937,0.0396,49.8,0,0.3,0.8,1.3,1.7,2.1,189,0.011,71.6,190,0.0191,64.2,558,0.0887,38.4
5476,08/17/2022 05:00:00,424031,4,580,E,ML,0.395,360,100,1445,0.0554,48.9,1.3,2.2,2.9,3.5,3.9,4.4,455,0.0253,69.9,340,0.0275,61.9,650,0.1135,29.8
5477,08/17/2022 06:00:00,424031,4,580,E,ML,0.395,360,100,2742,0.1516,39,10.9,13.2,15,16.4,17.6,18.6,645,0.0363,68.2,461,0.0334,62.4,1636,0.3853,22
5478,08/17/2022 07:00:00,424031,4,580,E,ML,0.395,360,100,3635,0.1978,39.3,14.8,18,20.4,22.3,23.9,25.2,815,0.0466,68.3,617,0.0427,63.9,2203,0.5041,21.9
5479,08/17/2022 08:00:00,424031,4,580,E,ML,0.395,357,100,,0.1139,47,5.6,7.3,8.7,9.8,10.7,11.4,794,0.0449,69.6,658,0.0452,65,1253,0.2517,25.2
5480,08/17/2022 09:00:00,424031,4,580,E,ML,0.395,360,100,2088,0.0509,60.5,0,0,0,0,0.3,0.8,910,0.0538,67.7,751,0.0613,53.8,427,0.0375,56.4
5481,08/17/2022 10:00:00,424031,4,580,E,ML,0.395,359,100,1841,0.0434,61.2,0,0,0,0,0.1,0.5,909,0.055,66.6,764,0.0608,54.4,168,0.0143,62.5
5482,08/17/2022 11:00:00,424031,4,580,E,ML,0.395,360,100,1995,0.0477,60.8,0,0,0,0,0.3,0.7,939,0.0562,67.3,826,0.066,53.6,230,0.0208,60.1
5483,08/17/2022 12:00:00,424031,4,580,E,ML,0.395,355,100,2071,0.0479,62.5,0,0,0,0,0.1,0.4,965,0.0571,68.3,854,0.066,56,252,0.0205,62.6
5484,08/17/2022 13:00:00,424031,4,580,E,ML,0.395,359,100,2439,0.0559,60.4,0,0,0,0,0,0.3,1168,0.0706,63,919,0.0697,57.2,352,0.0273,59.8
5485,08/17/2022 14:00:00,424031,4,580,E,ML,0.395,360,100,,0.0759,57.9,0,0,0,0.1,0.4,1.2,1320,0.0816,61.4,1105,0.0836,57,784,0.0625,53
5486,08/17/2022 15:00:00,424031,4,580,E,ML,0.395,354,100,3734,0.084,59.9,0,0,0,0,0.6,1.3,1354,0.0785,64.3,1240,0.0839,63.2,1140,0.0896,51.2
5487,08/17/2022 16:00:00,424031,4,580,E,ML,0.395,357,100,4076,0.0904,60.8,0,0,0,0,0.3,1,1506,0.089,63.5,1373,0.0912,64.6,1197,0.091,53
5488,08/17/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,4216,0.0916,61.9,0,0,0,0,0,0.7,1633,0.096,63.7,1376,0.0908,65.4,1207,0.088,55.3
5489,08/17/2022 18:00:00,424031,4,580,E,ML,0.395,360,100,3218,0.0692,63,0,0,0,0,0,0.5,1172,0.0654,66.9,1125,0.075,64.9,921,0.0671,55.5
5490,08/17/2022 19:00:00,424031,4,580,E,ML,0.395,360,100,2055,0.0453,64.5,0,0,0,0,0.1,0.3,534,0.0302,70.3,866,0.0555,66.7,655,0.05,56.7
5491,08/17/2022 20:00:00,424031,4,580,E,ML,0.395,357,100,1521,0.0351,64.3,0,0,0,0,0.2,0.4,295,0.0171,71.1,704,0.0452,69.7,522,0.0431,53.2
5492,08/17/2022 21:00:00,424031,4,580,E,ML,0.395,360,100,913,0.0209,65.4,0,0,0,0,0,0.1,168,0.0094,71.7,383,0.0242,70.1,362,0.0291,57.4
5493,08/17/2022 22:00:00,424031,4,580,E,ML,0.395,360,100,972,0.0237,62.4,0,0,0,0,0.1,0.3,144,0.008,71.8,351,0.0222,69.8,477,0.0407,54.1
5494,08/17/2022 23:00:00,424031,4,580,E,ML,0.395,360,100,454,0.0114,64.7,0,0,0,0,0,0,62,0.0038,71.6,176,0.0115,69.7,216,0.0188,58.6
5495,08/18/2022 00:00:00,424031,4,580,E,ML,0.395,356,100,320,0.0091,64.6,0,0,0,0,0,0,34,0.002,71.8,120,0.0087,69.5,166,0.0166,59.7
5496,08/18/2022 01:00:00,424031,4,580,E,ML,0.395,359,100,181,0.0059,65.6,0,0,0,0,0,0,21,0.0014,71.8,66,0.0053,69.4,94,0.011,61.5
5497,08/18/2022 02:00:00,424031,4,580,E,ML,0.395,357,100,1021,0.0288,70.6,0,0,0,0,0,0,26,0.0015,71.9,81,0.0076,68.9,914,0.0771,70.6
5498,08/18/2022 03:00:00,424031,4,580,E,ML,0.395,360,100,1183,0.0474,48.4,0,0,0.1,0.8,1.6,2.2,43,0.0025,71.8,104,0.0089,69.2,1036,0.131,45.4
5499,08/18/2022 04:00:00,424031,4,580,E,ML,0.395,357,100,806,0.0295,56.4,0,0,0,0.3,0.6,0.9,149,0.0084,71.8,249,0.0209,67.7,408,0.0591,45.3
5500,08/18/2022 05:00:00,424031,4,580,E,ML,0.395,360,100,1348,0.0435,57.3,0,0,0.1,0.5,0.9,1.3,362,0.0198,71.9,432,0.0331,62.5,554,0.0776,44.5
5501,08/18/2022 06:00:00,424031,4,580,E,ML,0.395,360,100,1790,0.0613,55.1,0.2,0.7,1.3,1.9,2.3,2.8,566,0.0321,68.9,605,0.0445,61.3,619,0.1074,36.1
5502,08/18/2022 07:00:00,424031,4,580,E,ML,0.395,360,100,3413,0.1844,42.4,9.5,12.3,14.4,16.2,17.6,18.8,701,0.0394,69,738,0.0506,65.3,1974,0.4633,24.6
5503,08/18/2022 08:00:00,424031,4,580,E,ML,0.395,357,100,2651,0.1099,48.1,3.9,5.5,6.9,7.9,8.8,9.6,674,0.0375,72.7,749,0.054,62.7,1228,0.2383,27.5
5504,08/18/2022 09:00:00,424031,4,580,E,ML,0.395,360,100,2544,0.0643,61.9,0,0,0,0.1,0.4,0.9,729,0.0424,70,819,0.0646,55.4,996,0.0858,60.1
5505,08/18/2022 10:00:00,424031,4,580,E,ML,0.395,360,100,1889,0.0451,62.1,0,0,0,0,0.1,0.4,758,0.0442,69.9,930,0.0705,56.7,201,0.0205,57.7
5506,08/18/2022 11:00:00,424031,4,580,E,ML,0.395,359,100,1891,0.0444,63,0,0,0,0,0,0.3,736,0.0424,70.6,917,0.0696,57.3,238,0.0214,61.3
5507,08/18/2022 12:00:00,424031,4,580,E,ML,0.395,356,100,2052,0.0478,62.8,0,0,0,0,0,0.4,799,0.0463,70.8,964,0.0731,56.8,289,0.0239,60.7
5508,08/18/2022 13:00:00,424031,4,580,E,ML,0.395,360,100,2448,0.0561,61.9,0,0,0,0,0,0.4,1052,0.0615,66.3,1009,0.0771,57,387,0.0298,62.8
5509,08/18/2022 14:00:00,424031,4,580,E,ML,0.395,360,100,3451,0.0768,61.7,0,0,0,0,0.1,0.5,1343,0.0787,65.2,1204,0.0828,62.5,904,0.0687,55.3
5510,08/18/2022 15:00:00,424031,4,580,E,ML,0.395,354,100,3734,0.0817,62.5,0,0,0,0,0,0.5,1424,0.0829,65.9,1188,0.0803,64,1122,0.0819,56.5
5511,08/18/2022 16:00:00,424031,4,580,E,ML,0.395,357,100,4317,0.0942,62.8,0,0,0,0,0,0.5,1694,0.0992,65.6,1380,0.0924,64.6,1243,0.091,56.9
5512,08/18/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,4119,0.0893,62.9,0,0,0,0,0,0.3,1577,0.0929,65,1299,0.0857,65.6,1243,0.0894,57.5
5513,08/18/2022 18:00:00,424031,4,580,E,ML,0.395,360,100,3509,0.0752,64.2,0,0,0,0,0,0.3,1319,0.0753,67.2,1164,0.0763,66.2,1026,0.0739,58
5514,08/18/2022 19:00:00,424031,4,580,E,ML,0.395,360,100,2218,0.048,64.8,0,0,0,0,0,0.1,959,0.0562,65.8,850,0.0582,66.7,409,0.0297,58.2
5515,08/18/2022 20:00:00,424031,4,580,E,ML,0.395,355,100,1694,0.0374,67.2,0,0,0,0,0,0,765,0.0474,68.5,684,0.0477,67.4,245,0.017,62.6
5516,08/18/2022 21:00:00,424031,4,580,E,ML,0.395,359,100,1016,0.0224,68.8,0,0,0,0,0,0,444,0.0263,72,468,0.0333,67.1,104,0.0075,62.7
5517,08/18/2022 22:00:00,424031,4,580,E,ML,0.395,360,100,1082,0.0248,69.9,0,0,0,0,0,0,492,0.0292,71.8,448,0.0331,70.1,142,0.012,62
5518,08/18/2022 23:00:00,424031,4,580,E,ML,0.395,360,100,536,0.0128,69.2,0,0,0,0,0,0,238,0.0142,71.9,232,0.0183,68.5,66,0.0059,62.1
5519,08/19/2022 00:00:00,424031,4,580,E,ML,0.395,356,100,332,0.0085,70.2,0,0,0,0,0,0,133,0.008,71.9,161,0.0132,70.6,38,0.0041,62.1
5520,08/19/2022 01:00:00,424031,4,580,E,ML,0.395,360,100,,0.0073,69.3,0,0,0,0,0,0,96,0.0061,71.7,121,0.0107,70,44,0.005,62.4
5521,08/19/2022 02:00:00,424031,4,580,E,ML,0.395,360,100,1371,0.0315,69.3,0,0,0,0,0,0,71,0.0042,71.9,126,0.0119,69.1,1174,0.0783,69.1
5522,08/19/2022 03:00:00,424031,4,580,E,ML,0.395,360,100,1186,0.039,49.9,0.1,0.4,0.7,1.1,1.7,2.2,106,0.0062,71.9,132,0.0132,68.5,948,0.0975,44.1
5523,08/19/2022 04:00:00,424031,4,580,E,ML,0.395,357,100,1097,0.0465,43.1,2.2,3.1,3.8,4.4,4.9,5.3,222,0.0128,71.9,213,0.021,67.4,662,0.1059,27.1
5524,08/19/2022 05:00:00,424031,4,580,E,ML,0.395,360,100,1875,0.0877,41,6.9,8.5,9.7,10.7,11.4,12.1,425,0.0242,71.6,345,0.0275,67.1,1105,0.2115,22.5
5525,08/19/2022 06:00:00,424031,4,580,E,ML,0.395,360,100,2892,0.1591,36.3,16.8,19.6,21.7,23.4,24.8,25.9,519,0.0294,71.5,442,0.0326,68.4,1931,0.4154,19.7
5526,08/19/2022 07:00:00,424031,4,580,E,ML,0.395,360,100,,0.2525,34.6,29.7,33.3,36.2,38.5,40.3,41.9,670,0.0374,72.3,583,0.043,68.2,2601,0.677,17.4
5527,08/19/2022 08:00:00,424031,4,580,E,ML,0.395,357,100,3760,0.239,36.4,27.6,31,33.6,35.7,37.4,38.8,790,0.0454,71.4,598,0.0462,66.9,2372,0.6254,17.2
5528,08/19/2022 09:00:00,424031,4,580,E,ML,0.395,360,100,2449,0.074,54.6,1.3,1.9,2.5,3,3.5,4.1,804,0.0466,68.5,674,0.0514,58.1,971,0.1241,37.3
5529,08/19/2022 10:00:00,424031,4,580,E,ML,0.395,359,100,1870,0.0445,62,0,0,0,0,0.1,0.4,811,0.0478,67.2,741,0.0599,55.2,318,0.0259,64.9
5530,08/19/2022 11:00:00,424031,4,580,E,ML,0.395,353,100,2117,0.05,61,0,0,0,0,0.1,0.6,1006,0.0596,66.5,840,0.0679,54.6,271,0.0227,60.5
5531,08/19/2022 12:00:00,424031,4,580,E,ML,0.395,357,100,2224,0.0518,61.4,0,0,0,0,0,0.3,1074,0.0651,65.3,885,0.0687,57,265,0.0216,60.4
5532,08/19/2022 13:00:00,424031,4,580,E,ML,0.395,359,100,2749,0.0631,61.9,0,0,0,0,0,0.3,1284,0.0783,65.1,1009,0.0771,58.1,456,0.0337,61
5533,08/19/2022 14:00:00,424031,4,580,E,ML,0.395,360,100,3494,0.0797,60.8,0,0,0,0.1,0.6,1.1,1407,0.0846,65.3,1180,0.0816,63.1,907,0.0728,50.5
5534,08/19/2022 15:00:00,424031,4,580,E,ML,0.395,360,100,3521,0.0779,62.4,0,0,0,0,0.5,1.1,1312,0.0765,67.5,1172,0.0777,66.3,1037,0.0796,51.4
5535,08/19/2022 16:00:00,424031,4,580,E,ML,0.395,357,100,3559,0.0798,62.3,0,0,0,0,0.3,0.7,1374,0.083,65.9,1190,0.0822,64.7,995,0.0741,54.3
5536,08/19/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,,0.1058,60.7,0,0,0,0,0.7,1.6,1793,0.109,64.4,1500,0.1005,65.1,1401,0.108,51.2
5537,08/19/2022 18:00:00,424031,4,580,E,ML,0.395,360,100,,0.0752,65.1,0,0,0,0,0,0.4,1386,0.0792,69,1183,0.077,67.9,983,0.0695,56.3
5538,08/19/2022 19:00:00,424031,4,580,E,ML,0.395,360,100,2395,0.053,64.8,0,0,0,0,0.1,0.4,746,0.0425,71.1,941,0.0625,66.7,708,0.054,55.5
5539,08/19/2022 20:00:00,424031,4,580,E,ML,0.395,357,100,1946,0.0438,65.2,0,0,0,0.1,0.2,0.4,531,0.0309,70.8,907,0.0594,68.5,508,0.0412,53.3
5540,08/19/2022 21:00:00,424031,4,580,E,ML,0.395,360,100,,0.0206,67,0,0,0,0,0,0,287,0.016,72,480,0.032,67.3,185,0.0138,58.5
5541,08/19/2022 22:00:00,424031,4,580,E,ML,0.395,360,100,940,0.0216,65.8,0,0,0,0,0,0,301,0.0169,71.5,468,0.0316,64.8,171,0.0164,58.5
5542,08/19/2022 23:00:00,424031,4,580,E,ML,0.395,354,100,1460,0.0326,67.6,0,0,0,0,0,0,266,0.0149,71.5,456,0.0315,63.7,738,0.0513,68.4
5543,08/20/2022 00:00:00,424031,4,580,E,ML,0.395,357,100,1927,0.0594,51.6,0,0,0.3,1,1.9,2.8,143,0.008,71.7,282,0.0206,67.4,1502,0.1495,46.7
5544,08/20/2022 01:00:00,424031,4,580,E,ML,0.395,360,100,828,0.0289,49.4,0,0.1,0.6,1.1,1.4,1.8,77,0.0044,71.8,211,0.0158,67.9,540,0.0664,40.1
5545,08/20/2022 02:00:00,424031,4,580,E,ML,0.395,360,100,713,0.0339,44.4,0.1,0.6,1.1,1.6,1.9,2.3,44,0.0025,72,161,0.0124,68.7,508,0.0868,35.9
5546,08/20/2022 03:00:00,424031,4,580,E,ML,0.395,360,100,901,0.0518,38.6,1.2,2.2,3,3.6,4.1,4.5,49,0.0027,72,159,0.0122,69.3,693,0.1406,30.3
5547,08/20/2022 04:00:00,424031,4,580,E,ML,0.395,357,100,1750,0.1114,28,12.3,14.4,15.9,17.2,18.3,19.1,82,0.0045,71.9,225,0.018,67.7,1443,0.3117,19.9
5548,08/20/2022 05:00:00,424031,4,580,E,ML,0.395,359,100,2991,0.2184,24.8,29.3,32.9,35.7,38,39.8,41.3,133,0.0073,71.8,307,0.0222,67.2,2551,0.6256,17.3
5549,08/20/2022 06:00:00,424031,4,580,E,ML,0.395,360,100,3174,0.2649,27.5,33,36.6,39.3,41.5,43.3,44.9,217,0.0118,71.7,447,0.0298,68.5,2510,0.7531,16.2
5550,08/20/2022 07:00:00,424031,4,580,E,ML,0.395,312,100,1422,0.3486,51.6,30.1,30.6,31,31.3,31.6,31.8,388,0.0204,72.1,670,0.0418,71.3,364,0.9835,4.2
5551,08/20/2022 08:00:00,424031,4,580,E,ML,0.395,357,100,3022,0.2366,37.5,41.3,43.7,45.6,47.1,48.3,49.4,524,0.0286,71.4,777,0.0495,70.5,1721,0.6318,11.2
5552,08/20/2022 09:00:00,424031,4,580,E,ML,0.395,359,100,2236,0.0499,61.2,0.1,0.2,0.4,0.6,0.9,1.2,680,0.0378,71.2,916,0.0609,64.3,640,0.051,46.7
5553,08/20/2022 10:00:00,424031,4,580,E,ML,0.395,360,100,2148,0.0457,66.7,0,0,0,0,0,0,859,0.0479,71.8,1057,0.0704,64.2,232,0.0188,59.5
5554,08/20/2022 11:00:00,424031,4,580,E,ML,0.395,360,100,,0.047,64.2,0,0,0,0,0,0,847,0.0488,66.1,1118,0.0749,63.3,245,0.0173,61.3
5555,08/20/2022 12:00:00,424031,4,580,E,ML,0.395,357,100,2266,0.047,65.7,0,0,0,0,0,0,883,0.0492,68,1092,0.0713,65.1,291,0.0206,60.7
5556,08/20/2022 13:00:00,424031,4,580,E,ML,0.395,360,100,2397,0.0489,65.6,0,0,0,0,0,0,1033,0.0593,66,1085,0.0695,66.1,279,0.0179,62.1
5557,08/20/2022 14:00:00,424031,4,580,E,ML,0.395,360,100,2678,0.0538,66.3,0,0,0,0,0,0,1083,0.0604,67.6,1066,0.0672,67.3,529,0.0338,61.8
5558,08/20/2022 15:00:00,424031,4,580,E,ML,0.395,360,100,3198,0.065,66,0,0,0,0,0,0,1297,0.0733,66.8,1223,0.0764,67.9,678,0.0453,61
5559,08/20/2022 16:00:00,424031,4,580,E,ML,0.395,357,100,3522,0.0723,65.4,0,0,0,0,0,0,1425,0.0817,65.9,1301,0.0811,68,796,0.054,60.4
5560,08/20/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,,0.0706,66.6,0,0,0,0,0,0,1404,0.0798,66.5,1346,0.0828,69.2,756,0.0491,62.1
5561,08/20/2022 18:00:00,424031,4,580,E,ML,0.395,360,100,3426,0.0694,66,0,0,0,0,0,0.1,1386,0.0794,65.9,1311,0.0808,69.3,729,0.048,60.2
5562,08/20/2022 19:00:00,424031,4,580,E,ML,0.395,360,100,2967,0.0621,63.9,0,0,0,0,0,0,1405,0.0839,63.5,1209,0.0787,65.2,353,0.0238,60.6
5563,08/20/2022 20:00:00,424031,4,580,E,ML,0.395,356,100,,0.0623,62.9,0,0,0,0,0,0,1347,0.0857,64.2,1176,0.0813,61.9,292,0.0199,60.6
5564,08/20/2022 21:00:00,424031,4,580,E,ML,0.395,358,100,,0.0468,66.4,0,0,0,0,0,0,1011,0.0615,67.5,952,0.0637,66.3,214,0.015,61.3
5565,08/20/2022 22:00:00,424031,4,580,E,ML,0.395,357,100,1439,0.0295,70.3,0,0,0,0,0,0,634,0.0364,71.7,666,0.0419,70.6,139,0.0102,62.1
5566,08/20/2022 23:00:00,424031,4,580,E,ML,0.395,315,92,1533,0.0323,68.1,0,0,0,0,0,0,399,0.0226,71.4,510,0.0334,67.5,624,0.0407,66.4
5567,08/21/2022 00:00:00,424031,4,580,E,ML,0.395,213,44,851,0.0199,65.7,0,0,0,0,0,0,177,0.01,71.8,324,0.0219,68.4,350,0.0277,60.2
5568,08/21/2022 01:00:00,424031,4,580,E,ML,0.395,348,67,780,0.0304,56.8,0.1,0.2,0.3,0.4,0.5,0.6,100,0.0109,53,231,0.0441,48.9,449,0.0362,59.7
5569,08/21/2022 02:00:00,424031,4,580,E,ML,0.395,359,67,624,0.0154,64.1,0,0,0,0,0,0,58,0.0033,71.8,156,0.0105,69.2,410,0.0323,61
5570,08/21/2022 03:00:00,424031,4,580,E,ML,0.395,359,67,643,0.0156,64.3,0,0,0,0,0,0,61,0.0034,71.9,165,0.0109,69.3,417,0.0325,61.2
5571,08/21/2022 04:00:00,424031,4,580,E,ML,0.395,355,67,585,0.0141,64.3,0,0,0,0,0,0,48,0.0027,71.8,138,0.0088,69.8,399,0.0309,61.5
5572,08/21/2022 05:00:00,424031,4,580,E,ML,0.395,360,67,708,0.0167,64.8,0,0,0,0,0,0,105,0.0055,71.9,177,0.0116,69.4,426,0.0331,61.1
5573,08/21/2022 06:00:00,424031,4,580,E,ML,0.395,360,67,1017,0.0227,65.6,0,0,0,0,0,0,214,0.0112,71.8,300,0.0185,69.2,503,0.0385,60.8
5574,08/21/2022 07:00:00,424031,4,580,E,ML,0.395,359,67,1330,0.0286,66.8,0,0,0,0,0,0,313,0.0163,71.8,430,0.0255,70.2,587,0.044,61.6
5575,08/21/2022 08:00:00,424031,4,580,E,ML,0.395,357,67,,0.0405,66.6,0,0,0,0,0,0,573,0.0302,71.3,625,0.0378,68.7,709,0.0536,60.8
5576,08/21/2022 09:00:00,424031,4,580,E,ML,0.395,360,67,2480,0.0527,67.4,0,0,0,0,0,0,851,0.0462,71.9,804,0.0493,70,825,0.0627,60
5577,08/21/2022 10:00:00,424031,4,580,E,ML,0.395,360,67,3015,0.065,63.5,0,0,0,0,0,0.2,1062,0.059,66,1003,0.0629,65.4,950,0.0731,58.6
5578,08/21/2022 11:00:00,424031,4,580,E,ML,0.395,360,67,3558,0.0784,61.7,0,0,0,0,0,0.3,1357,0.0781,63.7,1153,0.0745,63.4,1048,0.0824,57.2
5579,08/21/2022 12:00:00,424031,4,580,E,ML,0.395,357,67,3707,0.0826,60.7,0,0,0,0,0,0.5,1434,0.0831,62.8,1197,0.0789,62,1076,0.0859,56.2
5580,08/21/2022 13:00:00,424031,4,580,E,ML,0.395,360,67,4005,0.0894,60.6,0,0,0,0,0,0.5,1545,0.0902,62.7,1311,0.0863,62.1,1149,0.0917,56.1
5581,08/21/2022 14:00:00,424031,4,580,E,ML,0.395,360,67,3619,0.0771,63.4,0,0,0,0,0,0.1,1293,0.0728,64.6,1229,0.0757,65.9,1097,0.0828,59
5582,08/21/2022 15:00:00,424031,4,580,E,ML,0.395,360,67,,0.0834,62.9,0,0,0,0,0,0.2,1432,0.0816,64.1,1312,0.082,65.5,1137,0.0866,58.4
5583,08/21/2022 16:00:00,424031,4,580,E,ML,0.395,357,67,3736,0.079,63.9,0,0,0,0,0,0.1,1343,0.076,64.5,1275,0.0773,67,1118,0.0837,59.6
5584,08/21/2022 17:00:00,424031,4,580,E,ML,0.395,360,67,3773,0.0796,64.2,0,0,0,0,0,0.1,1350,0.0755,65.2,1292,0.0785,67.3,1131,0.0849,59.6
5585,08/21/2022 18:00:00,424031,4,580,E,ML,0.395,360,67,3861,0.0828,63.1,0,0,0,0,0,0.2,1379,0.078,64.6,1326,0.083,65.6,1156,0.0873,58.4
5586,08/21/2022 19:00:00,424031,4,580,E,ML,0.395,360,67,3184,0.0686,63.4,0,0,0,0,0,0.2,1096,0.061,65.6,1084,0.0678,65.4,1004,0.0771,58.6
5587,08/21/2022 20:00:00,424031,4,580,E,ML,0.395,357,67,2821,0.0635,60.8,0,0,0,0,0,0.3,978,0.0564,63.4,935,0.0618,61.9,908,0.0723,56.9
5588,08/21/2022 21:00:00,424031,4,580,E,ML,0.395,360,67,2208,0.0487,67.1,0,0,0,0,0,0,729,0.0416,71.8,711,0.0451,68.8,768,0.0594,60.9
5589,08/21/2022 22:00:00,424031,4,580,E,ML,0.395,360,67,1486,0.0344,64.9,0,0,0,0,0,0,401,0.0224,70.4,476,0.0321,67,609,0.0487,59.5
5590,08/21/2022 23:00:00,424031,4,580,E,ML,0.395,360,67,1014,0.0235,66.2,0,0,0,0,0,0,193,0.0104,72,312,0.0202,70.1,509,0.0399,61.5
5591,08/22/2022 00:00:00,424031,4,580,E,ML,0.395,350,100,299,0.007,69.6,0,0,0,0,0,0,105,0.0058,71.8,176,0.013,69,18,0.0022,62.1
5592,08/22/2022 01:00:00,424031,4,580,E,ML,0.395,358,100,190,0.0048,69.2,0,0,0,0,0,0,56,0.0033,71.7,123,0.0099,68.7,11,0.0012,62.4
5593,08/22/2022 02:00:00,424031,4,580,E,ML,0.395,359,100,177,0.0053,68.9,0,0,0,0,0,0,53,0.0031,71.7,109,0.0108,68.4,15,0.002,62.1
5594,08/22/2022 03:00:00,424031,4,580,E,ML,0.395,360,100,1101,0.0242,66.2,0,0,0,0,0,0,76,0.0045,71.7,130,0.012,68.1,895,0.0561,65.4
5595,08/22/2022 04:00:00,424031,4,580,E,ML,0.395,356,100,2254,0.0623,52.9,0,0,0.2,0.9,1.8,2.7,199,0.0108,72.1,259,0.0234,65.1,1796,0.1525,48.7
5596,08/22/2022 05:00:00,424031,4,580,E,ML,0.395,359,100,1604,0.0488,56.3,0,0,0.1,0.8,1.4,1.8,444,0.025,70.8,352,0.0275,66.6,808,0.0939,44.5
5597,08/22/2022 06:00:00,424031,4,580,E,ML,0.395,359,100,,0.0488,59.6,0,0,0.2,0.7,1.2,1.6,641,0.0361,70.5,468,0.0326,68.4,666,0.0777,44
5598,08/22/2022 07:00:00,424031,4,580,E,ML,0.395,360,100,2001,0.0579,59.8,0,0.5,1.2,1.7,2.1,2.4,792,0.0449,71.6,630,0.0453,67.3,579,0.0834,36.7
5599,08/22/2022 08:00:00,424031,4,580,E,ML,0.395,355,100,,0.0522,65.8,0,0.1,0.2,0.4,0.6,0.8,772,0.0445,71.2,632,0.0442,69.9,728,0.0679,54.4
5600,08/22/2022 09:00:00,424031,4,580,E,ML,0.395,359,100,1700,0.0409,67.6,0,0,0,0,0,0,823,0.0488,70.9,717,0.0589,65.1,160,0.0151,60.5
